Text,Questions,Answers
"මානව හිතවාදී තනි තනිව හා සාමූහිකව, මානව වර්ගයාගේ වටිනාකම සහ ආයතනය අවධාරණය කරයි බව දාර්ශනික සහ සදාචාරාත්මක ස්ථාවරය වන අතර, සාමාන්යයෙන් බැහැර හෝ මිථ්යා විශ්වාසයන් පිළිගැනීම වැඩි විවේචනාත්මක චින්තනය සහ සාක්ෂි (යථාර්ථවාදය, empiricism) වඩාත් කැමති වෙයි. ඒ සමඟ හඳුනාෙගන ඇති රජයන් බුද්ධිමය ව්යාපාර අනුව කාලීන මානවවාදයෙන් අර්ථය උච්ඡාවචනය කර ඇත. සාමාන්යයෙන්, කෙසේ වෙතත්, මානව හිතවාදී, මානව නිදහස සහ ප්රගතිය සමහර සංකල්පය තහවුරු කරන බව ඉදිරිදර්ශනයක් සඳහන් කරයි. නවීන කාලවලදී, මානවහිතවාදී ව්යාපාර සාමාන්යයෙන් ලෞකිකත්වයට සමඟ align වී ඇති අතර අද මානව හිතවාදී සාමාන්යයෙන්-theistic නොවන ජීවිතය ස්ථාවරය සඳහන් මානව ආයතනය කේන්ද්ර හා ලෝකය අවබෝධ කර ගැනීමට ඇති ආශ්චර්යමත් ප්රභවය එළිදරව් කිරීමට විද්යාව වඩා බලා.","[ 'කුමක්ද මානවවාදයෙන් ක ප්රගුණ කිරීමට අත්යවශ්ය වැදගත් ලෙස දැකිය හැක්කේ කෙසේද?', 'කුමක්ද මානවවාදයෙන් පොදු අඳ ද?' ',' මේ දින මානව හිතවාදී දේ ක්රමයක් ලෙස දැකිය හැකි විය? ',' සඳහා බැර කළ හැකි දේ මානවවාදයෙන් අර්ථ දැක්වීම වෙනස්කම්? ',' වෙනුවට දේ මානවවාදයෙන් හැරීම ආත්මික හෝ දිව්යමය ප්රභවය අදහන්නේ දෙසට හැරෙමින්? ',' මානවවාදයෙන් වන්නට කිසිදු වැදගත් ලෙස දැකිය හැක්කේ කුමක්ද? ',' කුමක්ද මානවවාදයෙන් ව්යාජ අඳ ද? ',' කුමක්ද මානවවාදයෙන් අර්ථ දැක්වීම වෙනස්කම් මත කිසිදු බලපෑමක් ඇති කුමක්ද මානවවාදයෙන් තවදුරටත් ක්රමයක් ලෙස දැකිය ද? ','? ',' කුමක්ද මානවවාදයෙන් වෙනුවට ආත්මික හෝ දිව්යමය ප්රභවය රාජපාක්ෂිකභාවය හෙලා දකින කරන්නේ කුමක්ද? ']","[[{ 'පෙළ' 'මිනිසුන්', 'answer_start': 87}], [{ 'පෙළ' 'නිදහස සහ ප්රගතිය', 'answer_start': 470}], [{ 'පෙළ' 'ලෞකිකත්වයට', 'answer_start': 555}], [{ 'පෙළ' 'බුද්ධිමය ව්යාපාර', 'answer_start': 329}], [{ 'පෙළ': 'විද්යාව', 'answer_start': 672}], [], [] , [], [], []]"
"පොළොව මුලින්ම හේතුවෙන් අන්ත ගිනිකඳු හා අනෙකුත් ආයතන සමග නිතර නිතර ඝට්ටන උණු විය. අවසානයේදී, මෙම ග්රහ ලෝකයේ පිටත තට්ටුව ජලය වායුගෝලය තුල රැස් ආරම්භ විට කබොල්ලක් පිහිටුවීමට සිසිල්. සඳ හැකි පෘථිවි ස්කන්ධයෙන් 10% ක් පමණ glancing පහරක් දී ග්රහ බලපෑම් ඇතිවන සමග අඟහරු ප්රමාණයේ වස්තුව කිරීමේ ප්රතිඵලයක් ලෙස, ඉතා ඉක්මනින් පසුව පිහිටුවා ගත්හ. මෙම වස්තුව ස්කන්ධයෙන් සමහරක් වන්නේ එහි ඇති අභ්යන්තර සංයුතිය සැලකිය යුතු ආකාරයට වෙනස් කිරීම, පෘථිවිය සමග ඒකාබද්ධ, සහ කොටසක් අභ්යවකාශයට පිටකරන විය. ද්රව්යමය ලද සමහරක් වටා පරිභ්රමණය වන සඳ පිහිටුවීමට බේරුණා. නිපදවෙන රේඩෝන් හා ගිනිකඳු ක්රියාකාරකම් කල්පිත වායුගෝලය ඉදිරිපත්. ජල වාෂ්ප ඝනීභවනය, වල්ගා තරු ගැලවීමට අයිස් මගින් වර්ධනය, සාගර ඉදිරිපත්.","[ '? සඳ මහජන පොළොව සමාන කරන්නේ කොහොමද', 'කුමක්ද පොළොවේ පිටතින් ඒ සිසිල් පසුව පිහිටුවන?', 'පොළොව ආරම්භක රාජ්ය කුමක් ද? විය', 'කුමක්ද පොළොව මත ආදි කල්පිත වායුගෝලය නිර්මාණය? earths සාගර නිර්මාණය කිරීමට උදව් දේ ප්රභවය සිට ',' අයිස්? ',' වාත්තු වීමට Earths මුල් පෘෂ්ඨයේ හේතු වුණේ කුමක්ද? ',' ජලය එකතු කිරීමට ඉඩ සිසිල් කුමක්ද? ',' ජලය මතුපිට පොදිගසා ආරම්භ කරන විට සිදු වූයේ කුමක්ද? ',' කුමක්ද පොළොව කැබැල්ලක් කඩා සඳ පිහිටුවීමට හේතු? ',' සඳ ස්කන්ධය earths මහා සමාන කරන්නේ කෙසේද? ']","[[{ 'පෙළ' 'වාත්තු', 'answer_start': 20}], [{ 'පෙළ' 'ඝන පෘෂ්ඨයේ', 'answer_start': 152}], [{ 'පෙළ': 10% ක් පමණ "" පෘථිවි ස්කන්ධය "", 'answer_start': 299}], [{ 'පෙළ' 'නිපදවෙන රේඩෝන් හා ගිනිකඳු ක්රියාකාරකම්', 'answer_start': 563}], [{ 'පෙළ' 'කේතු', 'answer_start': 688} ], [], [], [], [], []]"
"පොලිස් බලය නීතිය, රැකවරණය දේපළ හා සීමාව සිවිල් ආබාධයක් ක්රියාත්මක කිරීම සඳහා රජය විසින් බලය පුද්ගලයන් පිහිටුවා ශරීරය වේ. , තම බලය බලය නීත්යානුකූල භාවිතය ඇතුළත් වේ. මෙම පදය බොහෝ පොදුවේ වගකීම පිළිබඳ අර්ථ නීතිමය හෝ භෞමික ප්රදේශය තුළ රාජ්ය පොලිස් බලය පාවිච්චි කිරීමට බලය ඇති බව ස්වෛරී රාජ්යයක පොලිස් සේවා සමඟ සංෙයෝජිත ෙකෙර්. පොලිස් හමුදා බොහෝ විට විදේශ ආක්රමනිකයන් එරෙහිව රාජ්ය ආරක්ෂක සම්බන්ධ හමුදා හෝ වෙනත් සංවිධාන වලින් වෙන වෙනම ලෙස අර්ථ නිරූපනය කර ඇත; කෙසේ වෙතත්, අමනුස්සයෝ වෙන්න සිවිල් පොලිස් චෝදනා හමුදා ඒකක වේ.","[ 'රාජ්ය කරන්න පොලිස් බලකායක් අවශ්ය ද? කුමක්ද', 'කුමක්ද සිට පොලීසිය සාමාන්යයෙන් වෙන් කරන්නේ?' '' 'කුමක්ද අමනුස්සයෝ වෙන්න ද?' ',' 'රාජ්ය කරන්න එපා පොලිස් බලකායක් අවශ්ය කුමක්ද කරන්නේ කුමක්ද?', 'කුමක්ද ජනාධිපති පොලිස් බලකායක් කරන්න ඕන? ',' කුමක්ද අමනුස්සයෝ වෙන්න නේද? ',' කුමක්ද පොලීසිය සාමාන්යයෙන් එකට ද? ',' කුමක්ද පොලිස් වෙන් කවදාවත් ද? ']","[[{ 'පෙළ': 'answer_start' 'නීතිය, රැකවරණය දේපළ හා සීමාව සිවිල් ආබාධයක් ක්රියාත්මක': 74}], [{ 'පෙළ' 'සිවිල් පොලිස් චෝදනා හමුදා ඒකක', 'answer_start': 567} ], [{ 'පෙළ' 'හමුදා හෝ විදේශීය ආක්රමනිකයන් එරෙහිව රාජ්ය ආරක්ෂක සම්බන්ධ අනෙකුත් සංවිධාන', 'answer_start': 445}], [], [], [], [], []]"
"වර්ග සංහාරය ජාත්යන්තර සබඳතා භාවිතා නිල කාලීන බවට පත් වී තිබේ. වර්ග සංහාරය යන වචනය මෙම පෙර 1944 පෙර භාවිතා නොවේ, 1941 දී, වින්ස්ටන් චර්චිල් යුද්ධය හා සිවිල් වැසියන් රුසියානු සිරකරුවන් සමූහ වශයෙන් ඝාතනය ලෙස ""අපරාධයක් නමක් නැති"" විස්තර. එම වසරේ දී, රෆායෙල් Lemkin නම් පෝලන්ත යුදෙව් නීතිඥයෙක්, ජන සංහාරය වැනි නාසීන් විසින් පිහිටුවන ක්රමානුකූලව ඝාතනය ප්රතිපත්ති විස්තර. වර්ග සංහාරය යන වචනය, ග්රීක උපසර්ගය geno- (තේරුම ගෝත්රය හෝ ජාතිය) සහ caedere (ඝාතනය කිරීමට ලතින් භාෂාවෙන්) සංයෝජන ය. යන වචනය පැවැත්ම සිට සමස්ත පිරිසක් ඉවත් කිරීමට හෝ විනාශ කිරීමට ගත් උත්සාහය සමග කිසියම් පිරිසක් එරෙහිව සිදු කරන බව දරුණු අපරාධ පිලිබඳ විශේෂිත ලෙස අර්ථ දක්වා ඇත.","[ '' වර්ග සංහාරය 'යන වචනය කුමක් වසර වන තෙක් නොදන්නා ද?', '1941 දී, කොහොමද වින්ස්ටන් චර්චිල් යුද්ධය රුසියානු සිරකරුවන් මහා ඝාතන හැඳින්වූයේ ඇයි?', 'කුමක්ද පළමු විස්තර කළ පෝලන්ත යුදෙව් නීතිඥයෙකු වූ නම ලෙස නාසි කුරිරු ක්රියා ""වර්ග සංහාරය?"" ',' කුමක්ද යන වචන ආකාරා පදනම ""වර්ග සංහාරය?"" එය ඉලක්ක කණ්ඩායම් එරෙහිව ප්රචන්ඩ අපරාධ වලට අදාල වන පරිදි, ජන සංහාරය පිළිබඳ ක්රියා තුළ අවසාන පෙළඹවීම කුමක්ද යනු ','? ',' 'වර්ග සංහාරය' පසුගිය වචනය වූ විට දක්වා ප්රසිද්ධ ""වර්ග සංහාරය"" යන වචනය කුමක්ද වසරේ භාවිතා? ',' නැහැ යන වචනය භාවිතා කවුද ""වර්ග සංහාරය""? ',' 1945 දී වර්ග සංහාරය ක්රියා සඳහන් කවුද? ','? ',' මොන විශේෂිත වන පරිදි අර්ථ දක්වා ඇත ? ෙකළවෙර් ""යුද සිරකරුවන්"" ප්රථම වරට භාවිතා කරන විට පැවැත්ම සිට සමස්ත පිරිසක් ඉවත් කිරීමට හෝ ඒවා වැඩි කර ගැනීමට උත්සාහ කිරීම සමග කිසියම් පිරිසක් එරෙහිව සිදු කරන බව දරුණු අපරාධ ','? ක ',' කුමක්ද ""සිරකරුවන් නිර්වචනය වන්නේ "" ',' මෙම වාක්ය?"" යුද සිරකරුවන් ""කුමක් වසර වන තෙක් නොදන්නා ද? යුද්ධය""? ',' කවුද යන වාක්ය යන වදනේ ""යුද සිරකරුවන් ',' 1941 දී, කොහොමද රෆායෙල් Lemkin රුසියානු මහා ඝාතන හැඳින්වූයේ ඇයි යුද සිරකරුවන්? ']","[[{ 'පෙළ' '1944', 'answer_start': 110}], [{ 'පෙළ': 'answer_start' ' ""නමක් නැති අපරාධ"" ලෙස': 225}], [{ 'පෙළ': 'රෆායෙල් Lemkin', 'answer_start': 297}], [{ 'පෙළ' 'ග්රීක උපසර්ගය geno- (තේරුම ගෝත්රය හෝ ජාතිය) සහ caedere (ඝාතනය කිරීමට ලතින් භාෂාවෙන්)', 'answer_start': 435}], [{ 'පෙළ' 'පැවැත්ම සිට සමස්ත පිරිසක් ඉවත් කිරීමට හෝ විනාශ කිරීමට', 'answer_start': 636}], [], [], [], [], [], [], [], [ ], [], []]"
"Saint-බර්තලමි (ප්රංශ: ශාන්ත-බර්තලමි, ප්රංශ උච්චාරණය: [sɛbaʁtelemi]), නිල වශයෙන් Saint-බර්තලමි (ප්රංශ: Collectivité territoriale ද ශාන්ත-බර්තලමි) භෞමික සාමූහික, ප්රංශයේ විදේශ සාමූහික වේ. බොහෝ විට ප්රංශ Saint-බාත්, හෝ ඉංග්රීසි ශාන්ත Barts හෝ ශාන්ත Barths කිරීමට සංක්ෂිප්ත, ආදිවාසීන් Ouanalao දිවයිනේ හමුවිය. ශාන්ත මාටින් හා ශාන්ත කිට්ස් උතුරු 35 කිලෝමීටර (22 mi) දුරින් ගැන ශාන්ත බර්තලමි බොරු. පෝටෝ රිකෝ මහ ඇන්ටිලස් බටහිරින් කිලෝමීටර 240 (සැතපුම් 150 ක්) වේ.","[ 'Saint-බර්තලමි කවෙර්ද; ක්රෙග් කුමක්ද රටක්', 'කුමක්ද Saint-බර්තලමි සඳහා ප්රංශ පලාෙත් ෙකටි නාමය ද?', 'භාෂාව දී ශාන්ත බර්තලමි abbreviate ශාන්ත Barts ද?', 'ශාන්තුවරයන්ගේ දේශීය ජනයා කළ දේ දිවයිනේ කතා -Barthélemy? ',' වන දිශාව Saint-බර්තලමි දිවයිනේ සිට පෝටෝ රිකෝ ද? ',' කොතරම් දුර ශාන්ත මාටින්ද සිට ශාන්ත කිට්ස් ද? ',' සෙන්ට් කිට්ස් සිට පෝටෝ රිකෝ කොතරම් දුරට ද? ',' කොතරම් දුර Saint-බර්තලමි ප්රංශයේ සිට ද? ',' කුමක් දිශාවට ශාන්ත Barts සිට ප්රංශය ද? ',' පෝටෝ රිකෝ ආදිවාසීන් ඔවුන්ගේ දිවයිනේ කතා කළේ කුමක්ද? ']","[[{ 'පෙළ' 'ප්රංශය', 'answer_start': 232}], [{ 'පෙළ' 'ශාන්ත බාත්', 'answer_start': 261}], [{ 'පෙළ' 'ඉංග්රීසි', ' answer_start ': 314}], [{' පෙළ '' Ouanalao ',' answer_start ': 363}], [{' පෙළ '' බටහිර ',' answer_start ': 515}], [], [], [ ], [], []]"
"ටජිකිස්තානය, (i / tɑːdʒiːkᵻstɑːn /, / tədʒiːkᵻstæn / හෝ / tædʒiːkiːstæn /; පර්සියානු: تاجيكستان Тоҷикистон [tɔd͡ʒikɪstɔn]), ටජිකිස්තාන නිල ජනරජය (පර්සියානු: جمهورى تاجيكستان ටජික්: Ҷумҳурии Тоҷикистон, Çumhuriji Toçikiston / Jumhuriyi Tojikiston; රුසියානු: Республика Таджикистан, Respublika Tadzhikistan), 2013 දී ඇස්තමේන්තුගත මිලියන 8 ක් පමණ මිනිසුන් හා 143.100 km2 (55,300 වර්ග සැතපුම්) ක භූමි මධ්යම ආසියාවේ කඳුකර, රටකි. එය, නැගෙනහිරින් බටහිරට දකුණු ඇෆ්ගනිස්ථානය මායිම් වන්නේ, උස්බෙකිස්තානය, උතුරු කිර්ගිස්තානය, චීනය. පකිස්ථානය පටු Wakhan කොරිඩෝව වෙන් දකුණේ පිහිටා ඇත. ටජික් ජනතාවගේ සාම්ප්රදායික ජාතිකයන් වර්තමාන ටජිකිස්තානය, ඇෆ්ගනිස්ථානය හා උස්බෙකිස්තානය ඇතුළත් විය.","[ 'ටජිකිස්ථානය පිහිටා තිබෙන්නේ කොහේද?', 'ටජිකිස්ථානය ජනතාව කොපමණ ජීවත් කරන්නේ?', 'ටජිකිස්තාන ප්රදේශයේ යනු කුමක්ද?', 'රටට බොරු Tajikistans නැගෙනහිර?', 'කුමක්ද ටජිකිස්තානය හා පාකිස්තානය seperates?', ' කුමන රටේ මධ්යම ආසියාවේ කඳුකර, සාගර භූ විසින් අර්ථ? ',' ටජිකිස්ථානය දේ වසරේ රුපියල් මිලියන 18 ක පමණ ජනතාව විසින්? ',' Talick ජනතාවගේ සම්ප්රදායික ජාතිකයන් ඇතුළත්? ',' කුමන මධ්යම අප්රිකාවේ රටේ පිහිටා ඇත 143.100 km2? ',' 153.100 km2 කොපමණ වර්ග සැතපුම් සමාන ද? ']","[[{ 'පෙළ' 'මධ්යම ආසියාවේ', 'answer_start': 355}], [{ 'පෙළ' 'මිලියන 8 ක් පමණ මිනිසුන්', 'answer_start': 389}], [{ 'පෙළ': ක 'ප්රදේශයේ 143.100 km2 (55,300 වර්ග සැතපුම්) ',' answer_start ': 422}], [{' පෙළ '' චීනය ',' answer_start ': 555}], [{' පෙළ '' Wakhan කොරිඩෝව ',' answer_start ': 626}], [], [], [], [], []]"
"Notre ඩෑම් ඩු නායක ගුවන් භට (හෝ හුදෙක් Notre ඩෑම් / ˌnoʊtərdeɪm / NOH-tər-DAYM) විශ්ව එක්සත් ජනපදයේ, දකුණු වංගුව, ඉන්ඩියානා යාබදව පිහිටි කතෝලික පර්යේෂණ විශ්ව විද්යාලය වේ. ප්රංශ, Notre ඩෑම් ඩු නායක ගුවන් භට ""ලේක් අප ස්වාමිදූගේ"" යන්නයි හා මොරටුව විශ්ව විද්යාලයේ සාන්තුවරයාණන්, මරිය තුමිය නැමැති කන්යාවගෙන් සඳහන් කරයි. ප්රධාන කැම්පස් වූ උප නාගරික පරිසරයක දී අක්කර 1,250 ආවරණය කර ඇති අතර එය එවැනි ගෝල්ඩන් ලෙබනන්, එම ""වචනය ලයිෆ්"" සෑම තැනෙකදීම (පොදුවේ නොහැර යේසුස් ලෙස හඳුන්වන), හා බැසිලිකාව ලෙස හඳුනාගත සලකුණු ගණනාවක් අඩංගු වේ.","[ 'Notre ඩෑම් ලෙස පාසල් වඩාත් දීර්ඝ නම, එය කුමක් ද විසින් දන්නා?', 'ද Notre ඩෑම් වේ ආයතනයක් කුමන ආකාරයේ?', 'ප්රංශ වචන Notre ඩෑම් ඩු නායක ගුවන් භට ඉංග්රීසි දේ පරිවර්තනය?', 'Notre ඩෑම් වන සාන්තුවරයාණන් කවුද?', 'කොහොමද විශාල අක්කර Notre ඩෑම් ද?']","[[{ 'පෙළ' 'Notre ඩෑම් ඩු විශ්ව', 'answer_start': 4}], [{ 'පෙළ' 'කතෝලික පර්යේෂණ විශ්ව විද්යාල', 'answer_start': 92}], [{ 'පෙළ' ' ලේක් අප ස්වාමිදූගේ ',' answer_start ': 220}], [{' පෙළ '' මරිය තුමිය නැමැති කන්යාවගෙන් ',' answer_start ': 287}], [{' පෙළ '' .1,250 ',' answer_start ': 327 }]]"
"මානව විද්යාව මිනිසුන් හා අතීත සහ වර්තමාන ඔවුන්ගේ සංගම් පිළිබඳව අධ්යයනය කිරීමයි. එහි ප්රධාන අනුබෙදුම මානව ජීවීන්ගේ දීර්ඝ කාලීන සංවර්ධන කෙරෙහි අවධානය යොමු කරන සමාජ ජීවිතයේ භාෂාව, සහ ජීව විද්යාත්මක හෝ භෞතික මානව විද්යාව, බලපෑම ගැන පරීක්ෂන කරන ලොව පුරා සමාජ ක්රියාකාරීත්වය විස්තර කරන සමාජ මානව විද්යාව හා සංස්කෘතික මානව විද්යාව, භාෂාමය, මානව විද්යාව, වේ. භෞතික සාක්ෂි පරීක්ෂණ හරහා පසුගිය මානව සංස්කෘති අධ්යයනය කරන පුරා විද්යාව, යුරෝපයේ, එය එහි ම අයිතිය තුළ විනය ලෙස දැකිය, හෝ එවැනි ඉතිහාසයක් වශයෙන් වෙනත් අදාළ විෂය යටතේ වර්ගීකරණය කරනු ඇති අතර, එක්සත් ජනපදයේ මානව විද්යාව ශාඛාවක් ලෙස පිළිගනු ලැබේ .","[ 'මොනවාද? මානව විද්යාව අධ්යයනය වේ', 'ලොව පුරා සමාජ ක්රියාකාරීත්වය විස්තර මානව විද්යාව කුමන ආකාරයේ?', 'කුමක්ද සමාජ ජීවිතයේ භාෂාව බලපෑම විමර්ශනය?', 'මානව විද්යාව අවධානය දිගු සමග ම මොන අනුබෙදුම මානව ජීවීන්ගේ -term සංවර්ධන? ',' කෝ පුරාවිද්යා මානව විද්යාව ශාඛාවක් ලෙස සැලකේ? ',' මානව ඉතිහාසය අධ්යයනයේ යනු කුමක්ද? ',' කුමක්ද ඉතිහාසයේ ප්රධාන අනුබෙදුම ද? ',' බලපෑම අධ්යයනය කුමක්ද සමාජ ජීවිතය මත සමිති? ',' මිනිසුන් මත අනෙක් ජීවීන්ගේ influince අධ්යයනය කුමක් ද? ',' තම දකුණු අත විනය ලෙස එක්සත් ජනපදය දැක්ම කුමක්ද? ']","[[{ 'පෙළ' 'මිනිසුන් හා ඔවුන්ගේ සමිති', 'answer_start': 29}], [{ 'පෙළ' 'සමාජ', 'answer_start': 107}], [{ 'පෙළ' 'භාෂාමය මානව විද්යාව' 'answer_start': 214}], [{ 'පෙළ' 'භෞතික', 'answer_start': 318}], [{ 'පෙළ' 'එක්සත් ජනපදය', 'answer_start': 541}], [], [ ], [], [], []]"
"මොන්ටානා i / mɒntænə / එක්සත් ජනපදයේ බටහිර කලාපයේ රාජ්ය වේ. රාජ්ය නම ස්පාඤ්ඤ වචනය මොන්ටානා (කන්ද) සිට ව්යුත්පන්න කර ඇත. මොන්ටානා කිසිවක් නිල ""බිග් ස්කයි රට"" සහ ""නිධානය 'රාජ්ය ඇතුළු, හා"" දිලිසෙන කඳු දේශය ""සහ වඩාත් මෑතක දී' අවසාන හොඳම පෙදෙස"" ඇතුලත් සටන් පාඨ වුවත්, කෙටි නම් කිහිපයක් ඇත. මොන්ටානා එක්සත් ජනපදය 50 ජන ඝනත්වය තුළ ජනගහනය හා 48 වැනි තුළ ප්රමාණයෙන් 4 වන නමුත්, 44 වැනි ස්ථානය හිමි කර ඇත. මොන්ටානා බටහිර තෙවන බොහෝ කඳු වැටි අඩංගු වේ. කුඩා දිවයින ආලේප ආදී රාජ්ය පුරා දක්නට ලැබේ. මුළු, 77 නම් ආලේප ආදී රොකී කඳු කොටසකි.","[ 'ප්රාන්ත නිලය ප්රමාණය යනු කුමක් ද?', 'කුමක්ද ජනගහනය එහි තරාතිරම ද?', 'කීයක් ආලේප ආදී රොකී කඳු කොටසක් ද?' ',' කෝ රාජ්ය නම සිට පැමිණි කරන්නේ කුමක්ද? ""]","[[{ 'පෙළ' '4 වන', 'answer_start': 370}], [{ 'පෙළ' '44 වැනි', 'answer_start': 387}], [{ 'පෙළ' '77', 'answer_start' : 590}], [{ 'පෙළ' 'ස්පාඤ්ඤ වචනය මොන්ටානා සිට', 'answer_start': 103}]]"
"පන්ජාබ් (හංගේරියානු, පන්ජාබ්: پنجاب, panj-AB, ""ජලය පස්"": (උදව් · තොරතුරු) සවන්), ද Panjab අක්ෂර වින්යාස සහිතව, පකිස්තානයේ පළාත් සතර වැඩිම ජනගහනය වේ. එය වර්ග කිලෝමීටර් 205,344 (වර්ග සැතපුම් 79,284) ක භූමි සහ 2011 91.379.615 ක ජනගහනය, රටේ මුළු ජනගහනයෙන් දල වශයෙන් 56% ක් ඇත. එහි පළාත් අගනුවර සහ විශාලතම නගරය ලාහෝර් වේ. පන්ජාබ් ජම්මු හා කාශ්මීර් හි ඉන්දියානු රාජ්යයන් විසින් නැගෙනහිර, ඊසාන හා පන්ජාබ් සහ රාජස්ථාන් කිරීමට මායිම් වී ඇත. පාකිස්තානයේ එය උතුරු සින්ද් වූ දකුණු බටහිර මායිම්, බලුකිස්තානය සහ රත්නපුර ත්රිකුණාමලය Pakhtunkhwa, හා ඉස්ලාමාබාදය හා අසාඩ් කාශ්මීර.","[ 'කුමක්ද කරන්නේ පන්ජාබ් අදහස්?', 'කීයක් පළාත් පකිස්තානය මේ කරන්නේ කුමක්ද?', 'කොහොමද විශාල පන්ජාබ් ද?' ', ""මොකක්ද පන්ජාබ් ජනගහනය ද?"", ""පන්ජාබ් විශාලතම නගරය කුමක්ද?"",' ජනගහනය යනු කුමක්ද ලාහෝර්? ',' කුමක්ද ඉන්දියාවේ විශාලතම නගරය ද? ',', පකිස්තානයේ ප්රදේශයේ කුමක්ද? ',' පාකිස්තානය යන්නෙන් අදහස් කරන්නේ කුමක්ද? ',' ඉන්දියාව පළාත් කීයක් තිබෙනවාද? ']","[[{ 'පෙළ' 'පස් ජලය', 'answer_start': 40}], [{ 'පෙළ' 'හතර', 'answer_start': 125}], [{ 'පෙළ' 'වර්ග කිලෝමීටර් 205,344 (79,284 වර්ග සැතපුම්) ',' answer_start ': 171}], [{' පෙළ ': '91 .379.615', 'answer_start': 239}], [{ 'පෙළ' 'ලාහෝර්', 'answer_start': 355}] , [], [], [], [], []]"
"රිච්මන්ඩ් Charlottesville සැතපුම් 66 (106 km) නැගෙනහිර, ජේම්ස් නදිය වැටීම මාර්ගය පිහිටා ඇත Williamsburg සැතපුම් 44 (71 ක් පමණ), බටහිර හා වොෂිංටන්, ඩී.සී. සැතපුම් 98 (158 km) දකුණු Henrico හා Chesterfield කෝරල වට , නගරය අන්තර් රාජ්ය 95 සහ අන්තර් රාජ්ය 64 ක හංදිවල පිහිටා, සහ අන්තර් රාජ්ය 295 වට සහ වර්ජිනියා රාජ්ය මාර්ග 288. මේජර් තදාසන්න නිරිත දෙසින් Midlothian, ග්ලෙන් ඇලන් උතුරු හා බස්නාහිර දෙසට, කෙටි පොම්පය බටහිරින් හා Mechanicsville කිරීමට ඇතුළත් වේ ඊසාන දිග.","[ 'සැතපුම් නැගෙනහිර රිච්මන්ඩ් කීයක් Williamsburg ද?', 'කීයක් කිලෝමීටර් බටහිර Charlottesville රිච්මන්ඩ් ද?', 'වොෂින්ටන් බැහැරවීම, රිච්මන්ඩ් වෙත ළඟා එක් චාරිකාවක් දේ කාදිනල් දිශාව?', 'කුමක්ද රිච්මන්ඩ් නිරිත දිග නගරයකි? "" 'කෝ රිච්මන්ඩ් සම්බන්ධයෙන් කෙටි පොම්පය පිහිටා ඇත?']","[[{ 'පෙළ' '44', 'answer_start': 57}], [{ 'පෙළ' '106', 'answer_start': 106}], [{ 'පෙළ' 'දකුණු', 'answer_start' : 161}], [{ 'පෙළ' 'Midlothian', 'answer_start': 397}], [{ 'පෙළ' 'බටහිර', 'answer_start': 478}]]"
