Text,Questions,Answers
"සදම්ටන්, (i / saʊθæmptən, -hæmptən /) එංගලන්තයේ දකුණු වෙරළ තීරයේ හැම්ප්ෂයර් උත්සවශ්රීයෙන් ප්රාන්ත විශාලතම නගරය වන අතර, පිහිටා ලන්ඩන් සැතපුම් 75 ක් (121 km) නිරිත දිග වන අතර සැතපුම් 19 (31 ක් පමණ) ජන්දයෙන් පෝර්ට්ස්මත් බටහිර. සදම්ටන් නව වන කිරීමට ප්රධාන වරාය හා සමීපතම නගරය වේ. එය ගඟ Hamble නාගරික ප්රදේශයේ දකුණු එක්වීමට සමග, ගඟ ටෙස්ට් හා ඉචන් ගං ඉවුර එක්වන සන්ධිස්ථානයක් දී සදම්ටන් ජල, උතුරු අවස්ථාවක දී ද පිහිටා ඇත. ඒකීය බලය වන නගරය, 253.651 ක ඇස්තමේන්තුගත ජනගහනයක් ඇත. නගරයේ නම සමහර විට ""So'ton"" හෝ ""Soton"" වෙත ලිඛිතව සංක්ෂිප්ත, සහ සදම්ටන් ප්රදේශයේ පදිංචි Sotonian ලෙස හැඳින්වේ.","[ 'ඔබ සදම්ටන් ජීවත් වන කෙනෙක් මොන කතා ද?' ""සදම්ටන්, ඇස්තමේන්තු ජනගහනය කුමක්ද?"", 'උත්සවාකාර ප්රාන්ත සදම්ටන් පිහිටා කුමක්ද? දී', 'ලන්ඩන් නුවර සිට සැතපුම් කොපමණ සදම්ටන් ද?', 'වන දිශාව ඔබ සදම්ටන් ළඟා පෝර්ට්ස්මත් සිට ගමන් කරන්නේ කෙසේද? ']","[[{ 'පෙළ' '253.651', 'answer_start': 540}], [{ 'පෙළ' 'Sotonian', 'answer_start': 667}], [{ 'පෙළ' 'හැම්ප්ෂයර්', 'answer_start' : 87}], [{ 'පෙළ' '75', 'answer_start': 144}], [{ 'පෙළ' 'උතුරු-බටහිර', 'answer_start': 204}]]"
"ඒ ගිවිසුම, ජාත්යන්තර නීතිය තුළ නළු එනම් ස්වෛරී රාජ්යයන් සහ ජාත්යන්තර සංවිධාන විසින් ඇතුල් ජාත්යන්තර නීතිය යටතේ කළ ගිවිසුමක්. ඒ ගිවිසුම ද අනෙක් කොන්දේසි අතර, ක (ජාත්යන්තර) ගිවිසුම, ප්රොටෝකෝලය, ගිවිසුමක් සමුළුව, ගිවිසුම, හෝ ලිපි හුවමාරු ලෙස විය හැක. නොසලකා පාරිභාෂික ශබ්ද පිළිබඳ, ගිවිසුම් මෙම ආකෘති සියලු, ජාත්යන්තර නීතිය යටතේ, එක හා සමානව සලකන ගිවිසුම් හා නීති එකම වේ.","[ 'කවුද ජාත්යන්තර නීතිය තුල වෙනවාද?', 'ජාත්යන්තර නීතිය තුල නළුවන් විසින් එළෙඹන ලද ගිවිසුමට කුමක්ද?', 'කොහොමද ගිවිසුම් සාපේක්ෂව ජාත්යන්තර නීතිය යටතේ ප්රතිකාර ගිවිසුම් විවිධ ආකාර ද?', 'කොහොමද ඔබ සංසන්දනය කරන ගිවිසුමක් ඇති සහ ජාත්යන්තර නීතිය යටතේ ගිවිසුම් නීති? ']","[[{ 'පෙළ' 'ස්වෛරී රාජ්යයන් හා අන්තර්ජාතික සංවිධාන', 'answer_start': 101}], [{ 'පෙළ': 'ඒ ගිවිසුම', 'answer_start': 0}], [{ 'පෙළ' 'එක හා සමානව ',' answer_start ': 382}], [{' පෙළ '' නීති සමාන වේ ',' answer_start ': 414}]]"
"Josip බ්රොස් ටිටෝ (සිරිලික්: Јосип Броз Тито, උච්චාරණය [jǒsip බ්රොස් ටිටෝ]; උපත Josip බ්රොස්; 7 මැයි 1892 [1 සැ.යු] - 4 මැයි 1980), 1943 සිට ඔහුගේ මරණය දක්වා විවිධ චරිත සේවය, එය යුගෝස්ලාවියානු විප්ලවවාදී සහ රාජ්ය තාන්ත්රිකයෙකු වූ 1980 දෙවන ලෝක යුධ සමයේ ඔහු බොහෝ විට වාඩි ලා ගෙන යුරෝපයේ වඩාත්ම ඵලදායී ප්රතිරෝධය ව්යාපාරය ලෙස සලකනු කතිකාවතක් නායකයා විය. ඔහුගේ ජනාධිපති ඒකාධිපති ලෙස විවේචනය කර ඇති අතර, සහ දේශපාලන විරුද්ධවාදීන් මර්දනය ගැන සැලකිලිමත් වීම් ඇති ටිටෝ ඔහුගේ ආර්ථික හා රාජ්ය තාන්ත්රික ප්රතිපත්ති හේතුවෙන් "", ත්යාගශීලී, ආඥාදායකයා ලෙස බොහෝ දෙනා දැක"" විය. ඔහු යුගෝස්ලාවියාවේ සහ පිටරටින් ජනප්රිය ප්රසිද්ධ පුද්ගලයෙකු විය. එක්සත් කිරීමේ සංකේතයක් ලෙස දැකිය ඔහුගේ අභ්යන්තර ප්රතිපත්ති යුගෝස්ලාවියානු සම්මේලනයේ ජාතීන්ගේ සාමකාමී සහජීවනය පවත්වා ගෙන ගියෝ ය. ඔහු, ඉන්දියාවේ ජවහර්ලාල් නේරු, ඊජිප්තුවේ ගමාල් අබ්දුල් නසාර් සහ ඉන්දුනීසියාවේ සුකර්නෝ සමග වැඩ කරන, නොබැඳි ජාතීන්ගේ ව්යාපාරය ප්රධාන නායකයා ලෙස තවදුරටත් ජාත්යන්තර අවධානය යොමුවිය.","[ 'කුමක් වසරේ දී Josip බ්රොස් ටිටෝ මිය ගියේ?', 'දෙවන ලෝක යුධ සමයේ ඔහු කුමක් ප්රතිරෝධය ව්යාපාරයකට නායකත්වය කළේ ඇයි?', 'කුමන රටක සඳහා ටිටෝ චරිතයක් ඒකාබද්ධ ලෙස සලකන්නේ?', 'ඊජිප්තු වන නොබැඳි ජාතීන්ගේ ව්යාපාරය, දී නායකයා සමඟ ටිටෝ වැඩ කළේ? ',' ඉන්දුනීසියානු නායකයා සමඟ ටිටෝ වැඩ කරපු නොබැඳි ජාතීන්ගේ ව්යාපාරය, දී? ']","[[{ 'පෙළ' '1980', 'answer_start': 221}], [{ 'පෙළ' 'මේ බෙදුම්වාදීන්,', 'answer_start': 268}], [{ 'පෙළ' 'යුගෝස්ලාවියාව', ' answer_start ': 627}], [{' පෙළ '' ගමාල් අබ්දුල් නසාර් ',' answer_start ': 911}], [{' පෙළ '' සුකර්නෝ ',' answer_start ': 943}]]"
"මාෂල් දූපත්, මාෂල් දූපත් නිල ජනරජය (මාසේල්ස්: Aolepān Aorōkin M̧ajeļ), [note 1] තරමක් බටහිර ජාත්යන්තර දිනය මාර්ගය, පැසිෆික් සාගරයේ සමකයට ආසන්නයේ පිහිටා දුපත් රටක් වේ. භූගෝලීය, රටේ ගිවිසුම් ජනපද විශාල දිවයින කාණ්ඩයක කොටසකි. 53.158 ජනතාව (2011 ජන සංගණනය අනුව) මේ රටේ ජනගහනයෙන් තනි දූපත් හා දූපත් 1.156 කින් සමන්විත, කොරල් ජනරය 29 පුරා පැතිර ඇත. දූපත් මුහුදු සීමාව ගිවිසුම් ජනපද ඇති ජනපද සමඟ බටහිර, දකුණු දිග කිරීමට දකුණු බෙදා උතුරු දිවයින වේක්, [note 2] කිරිබාති හා නාවුරු. දූපත් වැසියන් වන 27,797 (2011 ජන සංගණනය අනුව) ප්රාග්ධන අඩංගු Majuro, සජීවී ගැන.","[ '2011 වන විට, මාෂල් දූපත් ජීවත් කෙතරම් පිරිසක්?' කුමක්ද කුමක්ද එහි දේශීය භාෂාවෙන් මාෂල් දූපත් නම ද? ',' Latitutde ප්රධාන මාර්ගය මාෂල් දූපත් පිහිටා තිබේ දේ ළඟ? ',' රටේ බටහිර පැත්තේ ඇති මාෂල් දූපත් මායිම්? ',' මාෂල් දූපත් අගනුවර ගෙදර කුමන දිවයින? ',' මාෂල් දූපත් නිල නාමය කුමක්ද? ',' මාෂල් දූපත් පිහිටා තිබේ දේ සාගර දී? ',' කොහොමද බොහෝ මිනිසුන් මාෂල් දූපත් 2011 කුමක් දූපතේ ජීවත්? ',' කීයක් කොරල් ජනරය මාෂල් දූපත් සමන්විත? ',' මාෂල් දූපත් අගනුවර ද? ']","[[{ 'පෙළ' 'Aolepān Aorōkin M̧ajeļ', 'answer_start': 84}], [{ 'පෙළ' 'සමකයට', 'answer_start': 151}], [{ 'පෙළ': '53, 158 ', 'answer_start': 337}], [{ 'පෙළ' 'මයික්රොනීසියා ගිවිසුම් ඇති ජනපදයේ', 'answer_start': 499}], [{ 'පෙළ' 'Majuro', 'answer_start': 692}], [{ 'පෙළ' 'ජනරජයේ මාෂල් දූපත්', 'answer_start': 37}], [{ 'පෙළ' 'පැසිෆික් සාගරය', 'answer_start': 170}], [{ 'පෙළ': '53, 158 ',' answer_start ': 337}], [{' පෙළ '' 29 ',' answer_start ': 391}], [{' පෙළ '' Majuro ',' answer_start ': 692}]]"
"මෙම szlachta ([ʂlaxta] (සවන්), exonym: රදළ) පෝලන්තය රාජ්යයේ දී සම්භවය සහිත හුස්ම උතුම් පන්තියේ විය. එය, III Casimir රජුගේ පාලන කාලය වූ Great.:211 දී 1413 දී 1333 හා 1370 අතර සැලකිය යුතු ආයතනික වරප්රසාද ලබා ලිතුවේනියාව යන ආදිපාද දනව්ව ​​හා පෝලන්තය ඔටුන්න රාජධානිය, නිල වශයෙන් එක් විය පවතින ලිතුවේනියානු, භාෂායෙහි අතර තාවකාලික පෞද්ගලික වෘත්තීය සමිති මාලාවක් පහත සඳහන් මෙම class.:211 පෝලන්ත-ලිතුවේනියානු පොදු රාජ්ය මණ්ඩලීය (1569-1795) පරිණාමය හා ප්රදේශයේ පුළුල් ලෙස, එහි සාමාජිකත්වය Ducal ප්රසියාව, Podolian හා Ruthenian ඉඩම් නායකයන් ඇතුලත් ක් දක්වා වර්ධනය වී ඇත.","[ '? පෝලන්තයේ slackta කුමක්ද පන්තියේ ""සබැදී යටතේ' රාජ්ය කාලය වන szlachta වාසි ආයතනික වරප්රසාද? කළේ"", 'රාජ්යයන් දෙකක් තාවකාලික පෞද්ගලික වෘත්තීය සමිති හවුල් ද?', 'විට ඔප-ලිතුවේනියානු පොදු ඉහළින්ම අගය කළේ ඇයි?', 'කුමක්ද පෝලන්ත-ලිතුවේනියානු පොදු weaith එක් නායකයෙක්. ']","[[{ 'පෙළ' 'උතුම් පන්තියේ', 'answer_start': 78}], [{ 'පෙළ' 'රජ III Casimir මහා', 'answer_start': 219}], [{ 'පෙළ' 'ග්රෑන්ඩ් ලිතුවේනියාව හා පෝලන්තය ඔටුන්න රාජධානිය Duchy ',' answer_start ': 320}], [{' පෙළ '' 1569-1795 ',' answer_start ': 482}], [{' පෙළ '' Ducal ප්රසියාව ', 'answer_start': 574}]]"
"Publius Vergilius Maro (සම්භාව්ය ලතින්: [puː.blɪ.ʊs wɛrɡɪ.lɪ.ʊs ma.roː]; ඔක්තෝබර් 15, ක්රි.පූ 70 - සැප්තැම්බර් 21, ක්රි.පූ 19), සාමාන්යයෙන් ඉංග්රීසි නමින් Virgil හෝ Vergil / vɜːrdʒᵻl / පුරාණ විය මෙම Augustan කාලය රෝමානු කවියෙකු. ඔහු ලතින් සාහිත්යය ප්රධාන වැඩ තුනක්, එම Eclogues (හෝ Bucolics), එම ජෝර්ජික්ස්, සහ මහා කාව්යය Aeneid සඳහා ප්රසිද්ධ කර ඇත. ඒ, උපග්රන්ථය Vergiliana එකතු, සුළු කවි සංඛ්යාව ඇතැම් විට ඒ අරභයා ඇත.","[ 'අවධානයෙන් පසුවන කවියෙක් වූ කාලය තුළ?', 'කීයක් සාහිත්ය ප්රධාන ක්රියා Virgil සඳහා හැඳින්වේ?', 'කුමන ප්රධාන ලතින් මහා කාව්යය සඳහා ප්රසිද්ධ Virgil ද?' ', ""මොකක්ද Virgil සම්පූර්ණ නම ද?"",' කුමන එකතුව සුළු කවි සමහර Virgil දකින්නෝ? ',' පළමු Virgil ලිවීම් කළේ කාර්යය මොකක්ද? ',' Virgil මෙම Aeneid අවසන් කුමක්ද දිනය කළේ ඇයි? ',' ද Augustan කාලය ආරම්භ කළේ කවදාද? ',' තවමත් කවි කීයක් Virgil විසින් පවතින්නා අද? ',' කුමක්ද Virgil වඩාත්ම ප්රසිද්ධ වැඩ ද? "", 'කීයක් පරිච්ඡේද Aeneid වේ?', 'Virgil අඩුවෙන්ම ප්රසිද්ධ වැඩ යනු කුමක්ද?"",' විට Virgil ඔහුගේ අවසන් කවිය ""ප්රකාශයට පත් කරනු ලබයි කළේ ඇයි? ', Virgil ගේ කුමක්ද දිගම පොත? "", 'මේ Aeneid බසට පරිවර්තනය කරන පළමු භාෂාව කුමක්ද?']","[[{ 'පෙළ' 'Augustan', 'answer_start': 208}], [{ 'පෙළ' 'තුන්', 'answer_start': 241}], [{ 'පෙළ' 'Aeneid', 'answer_start' : 335}], [{ 'පෙළ' 'Publius Vergilius Maro', 'answer_start': 0}], [{ 'පෙළ' 'උපග්රන්ථය Vergiliana', 'answer_start': 385}], [], [], [], [], [], [], [], [], [], []]"
"ඇල්ප්ස් (/ ælps /; ඉතාලි: Alpi [alpi]; ප්රංශ: Alpes [ලේබර්]; ජර්මානු: Alpen [ʔalpm̩]; Slovene: Alpe [áːlpɛ]) මෙම සම්පූර්ණයෙන්ම යුරෝපයේ බොරු බව වැඩිම සහ වඩාත් පුළුල් කඳු පද්ධතිය වේ, ඔස්ට්රියාව, ප්රංශය, ජර්මනිය, ඉතාලිය, පින්සිපල්ටි, මොනාකෝ, ස්ලෝවේනියාව, සහ ස්විට්සර්ලන්තය: ආසන්න වශයෙන් 1200 කිලෝමීටර (සැතපුම් 750) පුරා ඇල්පයින් රටවල් අටක් දිවෙන. කොකේසස් කඳු ඉහළ වන අතර, යුරල් තවදුරටත්, නමුත් අර්ධ වශයෙන් ආසියාවේ දෙකම බොරු. අප්රිකානු හා යුරේසියානු භූ තැටිවල ගැටීමෙන් කඳු වසර මිලියන ගනනක් පුරා පිහිටුවා ඇත. එම සිද්ධිය මගින් ඇති අන්ත දව කර තමන් එවැනි මොන්ට් බ්ලාන්ක් සහ Matterhorn ලෙස ඉහළ කඳු මුදුන් බවට නවන කින් ඉහල සාගර අවසාදිත පාෂාණ විය. මොන්ට් බ්ලාන්ක් ප්රංශ-ඉතාලි දේශ දක්වා විහිදෙන අතර, 4.810 m (අඩි 15,781) වන අතර ඇල්ප්ස් ඇති උසම කන්ද වේ. ඇල්පයින් කලාපයේ ප්රදේශයේ මීටර් 4000 (අඩි 13,123), එම ""-thousanders හතර"" ලෙස හඳුන්වන වඩා කඳු මුදුන් සියයක් පමණ ඉහළ අඩංගු වේ.","[ 'කුමක්ද රටේ පිහිටි ඇල්ප්ස් ද?', 'කීයක් කිලෝමීටර් ඇල්ප්ස් දුර ද?', 'කොපමණ කාලයක් ඇල්ප්ස් සඳහා ආකෘති පත්රය වෙත ගෙන ඇත? ',' කුමක්ද ඇල්ප්ස් ඇති උසම කන්ද වන්නේ ඇයි? ',' මේ ඇල්පයින් කලාපයේ ද දේ ලෙස හැඳින්වේ? ']","[[{ 'පෙළ' 'යුරෝපයේ', 'answer_start': 190}], [{ 'පෙළ' 'කිලෝමීටර් 1,200', 'answer_start': 223}], [{ 'පෙළ': මිලියන දහස් ගණනක කට ' ',' answer_start වසර ': 475}], [{' පෙළ '' මොන්ට් බ්ලාන්ක් ',' answer_start ': 732}], [{' පෙළ '' ඇති ""-thousanders හතර"" ',' answer_start ': 936 }]]"
"ඒ ජාන ක්රියාකාරී RNA හෝ ප්රෝටීන නිෂ්පාදනය සංකේතවත් බව ප්රජාතන්ත්රවාදී ජාතික සන්ධානයේ ක ඉඩකඩක් (හෝ කලාපය) වන අතර, එය ජීවියකු පැවතෙන කිරීමට ජාන සම්ප්රේෂණ කාලගුණික ගති ලක්ෂණ උරුමය පදනම වේ heredity.:Glossary අණුක ඒකකය වේ. බොහෝ ජීව විද්යාත්මක ගති ලක්ෂණ polygenes (විවිධ ජාන) බලපෑම මෙන්ම ජාන-පරිසරය අන්තර් යටතේ ය. සමහර ජාන ගති ලක්ෂණ එවැනි ලේ වර්ගය, විශේෂිත රෝග සඳහා අවදානම්, හෝ මූලික ජෛව රසායනික ක්රියාවලීන් වල දහස් ගණන් ඇතූළත් ජීවිතය වැනි ඇසේ වර්ණය හෝ අත් පා සංඛ්යාව ලෙස, දෘශ්යමාන ක්ෂණිකව වන අතර, ඇතැම් ඒවා හඳුනාගෙන නැත.","[ 'ජානයක් යනු කුමක්ද?', 'කුමක්ද කාලගුණික ගති ලක්ෂණ උරුම පදනම ද?', 'කුමක්ද බලපෑම වඩාත් ජීව විද්යාත්මක ගති ලක්ෂණ යටතේ ද?', 'එක් ක්ෂණිකව දෘශ්යමාන ජාන ගති ලක්ෂණයක් යනු කුමක්ද?', 'නොපෙනෙන ජාන එක් කුමක්ද ගති ලක්ෂණයක්? ']","[[{ 'පෙළ' 'ක්රියාකාරී RNA හෝ ප්රෝටීන නිෂ්පාදනය සංකේතවත් බව ප්රජාතන්ත්රවාදී ජාතික සන්ධානයේ ක ඉඩකඩක් (හෝ කලාපය)', 'answer_start': 11}], [{ 'පෙළ': ""ජීවියා පැවතෙන කිරීමට ජාන සම්ප්රේෂණය"" 'answer_start': 136}], [{ 'පෙළ' 'polygenes (විවිධ ජාන)', 'answer_start': 293}], [{ 'පෙළ' 'අත් පා ඇස වර්ණ හෝ අංකය', 'answer_start' : 423}], [{ 'පෙළ' 'ලේ වර්ගය, විශේෂිත රෝග සඳහා අවදානම්, හෝ මූලික ජෛව රසායනික ක්රියාවලීන් වල දහස් ගණන් වන්ෙන් ජීවිතය බව', 'answer_start': 480}]]"
"ගිනි-බිසව් (i / ɡɪni bɪsaʊ /, GI-විවාහයට පෙර-ද්වි වපුරන), නිල වශයෙන් ගිනි-බිසව් ජනරජය (පෘතුගීසි: República ඩා Guiné-බිසව්, උච්චාරණය [ʁepublikɐ dɐ ɡinɛ bisaw]), බටහිර රටක් අප්රිකාව. එය 1.704.000 ක ඇස්තමේන්තු ජනගහනය වර්ග කිලෝමීටර 36,125 (13,948 සැත වර්ග) ආවරණය කරයි.","[ 'කුමක්ද ගිනි-බිසව් සඳහා නිල නම?', 'කෝ ගිනි-බිසව් පිහිටා ඇත?', 'කීයක් වර්ග සැතපුම් ගිනි-බිසව් ද?', 'කුමක්ද ගිනි-බිසව් සඳහා ඇස්තමේන්තුගත ජනගහනයෙන් ද?', ' කොපමණ කිලෝමීටර් ගිනි-බිසව් ආවරණය කරන්නේ? ']","[[{ 'පෙළ' 'ගිනි-බිසව් ජනරජය', 'answer_start': 59}], [{ 'පෙළ' 'බටහිර අප්රිකාවේ', 'answer_start': 188}], [{ 'පෙළ' ' 13.948 වර්ග සැත ',' answer_start ': 237}], [{' පෙළ '' 1.704.000 ',' answer_start ': 283}], [{' පෙළ ': '36, 125', 'answer_start': 211}]]"
"මෙම ලිපිය කවර මෑන්හැටන්, නිව් යෝර්ක් නගරයේ නැගෙනහිර-බටහිර වීදි ගණන්. ප්රධාන වීදි සිය සම්බන්ධ ලිපි ද ඇත; සුළු වීදි මෙතන සාකච්ඡා කරනු ලැබේ. විදුලි බල පද්ධතියට සැලැස්ම හඩ්සන් ගඟ සමග වඩා දිශා සමග සන්ධානගතව නිසා වීදි, හරියටම නැගෙනහිර-බටහිර ක්රියාත්මක කරන්නේ නැහැ. ""බටහිර"" ආසන්න වශයෙන් 29 අංශක උතුරු සැබෑ බටහිර වේ.","[ 'කුමක්ද දිශා සමග පෙලගැසී විදුලි බල පද්ධතියට සැලැස්ම වඩා ද?', 'මෙම ලිපිය දී, කොපමණ උපාධි උතුරු සැබෑ බටහිර ""බටහිර?"" වේ', 'මෙම ලිපිය ආවරණය නැගෙනහිර-බටහිර හෝ උතුරු-දකුණු වීදි කරනවාද? ',' වීදි සිය සම්බන්ධ ලිපි ඇති ද? ']","[[{ 'පෙළ' 'හඩ්සන් ගඟ', 'answer_start': 240}], [{ 'පෙළ' '29', 'answer_start': 319}], [{ 'පෙළ' 'නැගෙනහිර-බටහිර', 'answer_start': 29}], [{ 'පෙළ' 'මේජර් වීදි', 'answer_start': 76}]]"
"මොළයේ සියලු පෘෂ්ඨවංශී සත්ත්ව හා වඩාත්ම ගොළුබෙලි සතුන් තුළ ස්නායු පද්ධතිය කේන්ද්රය ලෙස කටයුතු කරයි බව ව්යුහයයි. එවැනි ස්ෙපොන්ජ්, jellyfish, වැඩිහිටි මුහුදු squirts හා starfish ලෙස අපෘෂ්ඨවංශීන් කීපයකට මොළයේ නැහැ; එතුළින් හෝ දේශීයකරණය ස්නායු දැල් වෙනුවට මෙහි වෙති. මොළයේ සාමාන්යයෙන් සමීප දැක්ම, ඇසීම, ඉතිරි, රස, හා සුවඳ වැනි ඉන්ද්රියයන් සඳහා ප්රාථමික සංවේදක අවයව, හිස පිහිටා ඇත. මොළයේ ඇති පෘෂ්ඨවංශී සත්ත්ව සිරුර වඩාත් සංකීර්ණ ව්යුහයයි. සාමාන්ය මිනිස් දී, මස්තිෂ්ක බාහිකය (විශාලතම කොටස) රුපියල් බිලියන 15-33 නියුරෝන, එක් එක් දහස් ගණන් අනෙකුත් න්යුරෝන උපාගම සම්බන්ධ අඩංගු ලෙස ඇස්තමේන්තු කර ඇත. මෙම නියුරෝන විශේෂිත ලබන්නා සෛල ඉලක්ක මොළයේ හෝ ශරීරයේ දුර ඈත පිහිටි පියවර විභවයන් ලෙස සංඥා ස්පන්ධ දුම්රිය ගෙන ඇති අක්සන කැඳවා දීර්ඝ protoplasmic තන්තු, මාර්ගයෙන්, එකිනෙකා සමඟ සන්නිවේදනය.","[ 'සියලු සත්වයන් තුළ ස්නායු පද්ධතිය මධ්යස්ථානය යනු කුමක්ද?', ', කොපමණ නියුරෝන මස්තිෂ්ක බාහිකයෙහි හදාගන්න ජනතාව දී?' ""කුමන සත්ව සිරුර වඩාත් සංකීර්ණ ඉන්ද්රියයන් ද?"", 'මොළයේ ඇති නියුරෝන තන්තු එකිනෙක සමග අන්තර් ක්රියා දේ නම්? ',' මොළයේ නොමැති බව හැඩයේ තොර සතුන් කිහිපයක් මොනවාද? ']","[[{ 'පෙළ' 'මොළය', 'answer_start': 0}], [{ 'පෙළ' 'මොළය', 'answer_start': 418}], [{ 'පෙළ': '15 බිලියන -33 ',' answer_start ': 561}], [{' පෙළ '' අක්සන ',' answer_start ': 733}], [{' පෙළ '' ස්ෙපොන්ජ්, jellyfish, වැඩිහිටි මුහුදු squirts ',' answer_start ': 152} ]]"
"මෑත පෙරදිග (ප්රංශ: Proche-ඔරියන්ට්) දළ වශයෙන් බටහිර ආසියාව ඇතුළත් බව භූගෝලීය කාලීන වේ. විවිධ අධ්යයන කවයන් තුල විවිධ අර්ථ දැක්වීම් සහිත වුවද, කාලීන මුලින් ඔටෝමාන් අධිරාජ්යය වූ උපරිම ප්රමාණයේ අදාළ වේ. මෙම පදය ඉංග්රීසි තොරාගනිමෙන් වැටී ඇති අතර, කාලීන, මැද පෙරදිග මගින් ප්රතිස්ථාපනය වී ඇත.","[ 'කුමක්ද දළ වශයෙන් බටහිර ආසියාව ඇතුළත් බව භූගෝලීය කාලීන ද?', 'නැගෙනහිර අසල කාලීන මුලින් දේ අධිරාජ්යයේ උපරිම දුරකට අදාළ වේ ද?', 'යන පදය ආසන්න නැගෙනහිර දේ භාෂාවෙන් disuses වැටී ඇත?', 'කුමක්ද මෙම යෙදුම ආසන්න නැගෙනහිර විස්ථාපනය කර තිබේ? ']","[[{ 'පෙළ' 'මෑත පෙරදිග (ප්රංශ: Proche-ඔරියන්ට්)', 'answer_start': 0}], [{ 'පෙළ' 'ඔටෝමාන් අධිරාජ්යය', 'answer_start': 227}], [{ 'පෙළ '' සිංහල ',' answer_start ': 278}], [{' පෙළ '' මැද පෙරදිග ',' answer_start ': 321}]]"
"ෙෂේජියෑං (උදව් · තොරතුරු), කලින් Chekiang ලෙස romanized, චීනය ක, නැගෙනහිර වෙරළ පළාත වෙයි. ෙෂේජියෑං Jiangsu පළාතේ සහ ෂැංහයි නගර සභාව විසින් උතුරු වයඹ, බටහිර Jiangxi පළාතේ දකුණු මායිම්, අන්හුයි පළාත, හා ෆුජියාන් පළාතේ, නැගෙනහිර ඔබ්බෙන් ඇති ජපන් Ryukyu දූපත් බොරු, නැගෙනහිර චීන මුහුදේ වේ.","[ 'කුමක්ද ෙෂේජියෑං කලින් ලෙස romanized ද?', 'කුමන පළාතේ ෙෂේජියෑං වයඹ මායිම් වන්නේ?', 'ෙෂේජියෑං බටහිරින් මායිම් වන්නේ කුමන පළාතේ?', 'ෙෂේජියෑං දකුණු මායිම් වන්නේ කුමන පළාතේ?', 'ෙෂේජියෑං නැගෙනහිර දෙසින් වන ජලය කුමන ශරීරය?', 'කුමක්ද ලෙස ෙෂේජියෑං romanized විය කවදාවත්?', 'ෙෂේජියෑං නිරිත දෙසින් මායිම් වන්නේ කුමන පළාතේ?', 'ෙෂේජියෑං ගිනිකොණ දෙසින් මායිම් වන්නේ කුමන පළාතේ?', 'කුමන පළාතේ ඊසාන විසින් ෙෂේජියෑං මායිම්?', 'ජලය ශරීරය ෙෂේජියෑං බටහිර කිරීමට ද?']","[[{ 'පෙළ' 'Chekiang', 'answer_start': 45}], [{ 'පෙළ' 'අන්හුයි', 'answer_start': 177}], [{ 'පෙළ' 'Jiangxi', 'answer_start' : 210}], [{ 'පෙළ' 'ෆුජියාන්', 'answer_start': 244}], [{ 'පෙළ' 'නැගෙනහිර චීන මුහුදේ', 'answer_start': 293}], [], [], [ ], [], []]"
"රාජ්ය ආරක්ෂක හා නාගරික සංවර්ධන අමාත්යාංශය (ආරක්ෂක අමාත්යාංශය) ඇගේ රජතුමා ගේ රජය විසින් ආරක්ෂක ප්රතිපත්තිය මාලාවක් ක්රියාත්මක කිරීම සඳහා වගකිව යුතු බ්රිතාන්ය රජය දෙපාර්තමේන්තුව වන අතර, බි්රතාන්ය සන්නද්ධ හමුදා මූලස්ථානය වේ.","[ 'රජය කොටසක් ආරක්ෂක අමාත්යාංශයේ මූලස්ථානය වන ද?' ' ""කුමන රජයේ ආරක්ෂක අමාත්යාංශය මෙහි සඳහන් වන්නේ කෙසේද?"",' ආරක්ෂක අමාත්යාංශය වෙනුවෙන් පෙනී කුමක්ද? ',' මහා බ්රිතාන්යයේ ආරක්ෂක ප්රතිපත්තිය කරන්නේ කවුද? ', "" ඇගේ රජතුමා ගේ රජයේ තවත් නම කුමක්ද? "","" ඇගේ රජතුමා ගේ රජයේ මූලස්ථානය යනු කුමක්ද? "","" කවුද ඇගේ රජතුමා ගේ රජයේ ස්ථානය ක්රියාත්මක? "","" කෝ ඇගේ රජතුමා ගේ රජයේ මූලස්ථානය ද? "", 'කුමක්ද බි්රතාන්ය සන්නද්ධ හමුදා ක්රියාත්මක? ']","[[{ 'පෙළ' 'බ්රිතාන්ය', 'answer_start': 37}], [{ 'පෙළ' 'ආරක්ෂක අමාත්යාංශය', 'answer_start': 4}], [{ 'පෙළ': ""ඇගේ රජතුමා ගේ රාජ්ය"" 'answer_start': 122}], [{ 'පෙළ' 'බි්රතාන්ය සන්නද්ධ හමුදා', 'answer_start': 179}], [], [], [], [], []]"
